brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,region,brand,model
Volkswagen T-Roc 2.0 TD 4MOTION Advanced BlueMotio,19300,201905.0,98000,1,0,6,5.0,7.0,volkswagen,t-roc
Subaru Impreza 2.0D Sport Dynamic unico proprietar,6900,201007.0,80000,1,0,5,2.0,7.0,subaru,impreza
Fiat Panda,2500,200711.0,190000,2,0,4,0.0,7.0,fiat,panda
Toyota Yaris 1.5 Hybrid 5 porte Active 116CV,15500,202106.0,34395,3,1,6,2.0,7.0,toyota,yaris
Ford Kuga 1.5 EcoBlue 120 CV 2WD Titanium X,18500,202009.0,45200,1,0,6,5.0,7.0,ford,kuga
Daihatsu Terios 1.5 4WD,8400,200705.0,107000,2,0,4,5.0,7.0,daihatsu,terios
Toyota Aygo 1.0 12V VVT-i 5 porte Edition,6600,201312.0,110000,2,0,5,2.0,7.0,toyota,aygo
Renault Arkana TCe 140 CV EDC R.S. Line,18000,202111.0,41000,3,2,6,5.0,7.0,renault,arkana
Ford Tourneo Courier Tourneo Courier 1.5 TDCI 95 C,9800,201609.0,144000,1,0,6,1.0,7.0,,
Volkswagen T-Cross 1.0 TSI Style BMT,20400,202310.0,41822,2,0,6,3.0,7.0,volkswagen,t-cross
BMW Serie 3 (E90/91) - 2008,5000,200809.0,163000,1,0,3,2.0,7.0,,
Smart ForFour 70 1.0 twinamic Passion,16500,201809.0,48000,2,1,6,2.0,7.0,smart,forfour
Peugeot 407 SW,900,200501.0,160000,1,0,6,5.0,7.0,peugeot,407
VOLKSWAGEN Passat 6ª serie - 2012,7000,201203.0,125000,1,2,5,5.0,7.0,volkswagen,passat
Toyota Urban Cruiser Urban Cruiser 1.4 D-4D AWD,6500,201011.0,195000,1,0,4,5.0,7.0,,
Nissan Qashqai 1.6 16V Tekna,5800,200709.0,125000,2,0,4,5.0,7.0,nissan,qashqai
Toyota Aygo 1.0 VVT-i 69 CV 5 porte x-clusiv MMT,9200,201410.0,98000,2,1,5,2.0,7.0,toyota,aygo
MINI Mini Countryman SE All4 (F60) - 2018,17000,201808.0,65000,3,1,6,3.0,7.0,mini,countryman
Kia Stonic 1.4 MPI EcoGPL Energy,12000,201904.0,78000,4,0,6,5.0,7.0,kia,stonic
Citroen C3 PureTech 82 Exclusive,6900,201412.0,99000,2,0,6,2.0,7.0,citroen,c3
Mini Cooper D Countryman Mini 1.6 Cooper D Country,15900,201702.0,44211,1,0,6,2.0,7.0,mini,cooper
Volkswagen Polo 1.4 TDI 5p. Comfortline BlueMotion,8900,201406.0,94000,1,0,6,2.0,7.0,volkswagen,polo
Fiat 500x 1.6 mjt Business 4x2 120cv dct auto,12500,201803.0,97000,1,1,6,5.0,7.0,fiat,500x
Toyota Celica 1.8i 16V cat Coupé GT,8500,199601.0,213274,2,0,1,,7.0,toyota,celica
Mercedes-benz GLC 220 GLC 220 d 4Matic Sport,24200,201603.0,144000,1,1,6,5.0,7.0,,
Audi Q2 2.0 TDI quattro S tronic Design S Line,23900,201711.0,81302,1,1,6,5.0,7.0,audi,q2
Fiat Panda 1.3 MJT 16V 4x4 Climbing,8400,200812.0,80000,1,0,4,2.0,7.0,fiat,panda
BMW 118d F40 Msport 2.0 150CV Automatico,28900,202207.0,58000,1,1,6,2.0,7.0,,
Fiat 500 1.0 Hybrid Dolcevita,11900,202105.0,70000,3,0,6,2.0,7.0,fiat,500
Citroen c1 1.0 benzina vab neop trattabile 3599,3599,201112.0,100000,2,0,6,2.0,7.0,citroen,c1
Audi A1 1.6 TDI 105 CV Ambition,11500,201501.0,149631,1,0,5,2.0,7.0,audi,a1
Mazda 3 Mazda3 2.0L eSkyactiv-X M-Hybrid AWD Exclu,22900,202010.0,48816,3,1,6,2.0,7.0,mazda,3
Alfa Romeo Giulietta 2.0 JTDm-2 140 CV Exclusive,4490,201301.0,265000,1,0,5,2.0,7.0,alfa,romeo giulietta
FERRARI Testarossa cat ISCRITTA ASI,139000,199002.0,77000,2,0,2,,7.0,,
FIAT Panda 1.2 dinamique,3200,200504.0,160000,2,0,4,2.0,7.0,fiat,panda
Audi a3 sportback 1.6 tdi Ambiente,12400,201309.0,129000,1,0,5,2.0,7.0,audi,a3
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic Gold,7450,201603.0,111000,4,0,6,2.0,7.0,lancia,ypsilon
BMW 216 i Active Tourer Sport,19900,201707.0,23000,2,0,6,1.0,7.0,,
SMART ForTwo 70 1.0 Super Passion GRIGIO OPACO,17990,201905.0,24676,2,1,6,0.0,7.0,smart,fortwo
Ford fiesta,1500,201103.0,250000,1,0,5,0.0,7.0,ford,fiesta
PORSCHE 718 4.0 GTS,83990,202106.0,59800,2,1,6,4.0,7.0,,
PORSCHE Boxster 4.0 GTS PDK,83990,202106.0,59800,2,1,6,4.0,7.0,porsche,boxster
Volkswagen T-Roc Cabriolet 1.5 TSI ACT DSG Style,35900,202404.0,20913,2,1,6,3.0,7.0,volkswagen,t-roc
Fiat 500 1.2 Mirror,11500,201907.0,41000,2,0,6,2.0,7.0,fiat,500
"Volkswagen T-Roc 1.5, garanzia ufficiale Volkswage",22500,202112.0,25000,2,0,5,3.0,7.0,volkswagen,t-roc
LANCIA Ypsilon 2ª serie - 2011,3400,201102.0,107000,2,0,5,6.0,7.0,lancia,ypsilon
Mercedes classe A 180 AMG,25800,202110.0,60000,2,0,6,2.0,7.0,,
Fiat Tipo 1.4 T-Jet 120CV GPL 5 porte Easy,10000,201807.0,64000,4,0,6,2.0,7.0,fiat,tipo
Golf 7.5,11500,201910.0,91000,1,0,6,5.0,7.0,,
Smart ForTwo 1000 52 kW coupé pure,5800,201202.0,145000,2,0,4,2.0,7.0,smart,fortwo
Ford Bmax 1500 Tdci 2013 108000 km,7000,201311.0,108000,1,0,5,1.0,7.0,,
Fiat Punto 1.2i 16V cat 5 porte ELX,1150,200007.0,100000,2,0,2,2.0,7.0,fiat,punto
Volvo c30,1800,200701.0,170000,1,0,4,2.0,7.0,volvo,c30
Polo 5 serie 1.2 Diesel ok neopatentati,3200,201401.0,225000,1,0,5,0.0,7.0,,
Dacia Duster 1.6 110CV 4x2 GPL Lauréate OK NEOPATE,5900,201205.0,169000,4,0,5,5.0,7.0,,
Fiat ducato. Tel.3428353816,9000,200811.0,260000,1,0,4,0.0,7.0,fiat,ducato
Clio III 1.5 diesel 2007,1200,200707.0,210000,1,0,4,2.0,7.0,,
Volkswagen Polo 1.4 TDI 5p. Business BlueMotion Te,8900,201611.0,95000,1,0,6,2.0,7.0,volkswagen,polo
Polo 1.6 TDI,6000,201305.0,163000,1,0,5,2.0,7.0,,
Panda 1.2 cc 60 cv,4800,200712.0,60000,2,0,4,0.0,7.0,,
MERCEDES Classe B (T245) - 2009,6900,200905.0,37500,2,0,4,1.0,7.0,,
Punto evo 1.3 diesel anno 2011 km 140.000,1700,201110.0,140000,1,0,4,0.0,7.0,,
Ford focus,19000,202303.0,45000,3,0,6,5.0,7.0,ford,focus
Volkswagen Polo highline,8999,201003.0,210000,2,0,5,0.0,7.0,volkswagen,polo
Golf 5 TDI sport line Genova,2600,200505.0,260000,2,0,4,2.0,7.0,,
Fiat 500,6500,201306.0,70000,2,0,5,6.0,7.0,fiat,500
HYUNDAI Tucson 2ª serie - 2019,20000,201911.0,72000,3,1,6,3.0,7.0,hyundai,tucson
Mercedes-benz ML 320 ML 320 CDI Offroad Pro,9500,200707.0,190000,1,1,4,5.0,7.0,,
Opel Corsa 1.3 16V CDTI cat 5 porte Enjoy,1300,200511.0,180000,1,0,4,2.0,7.0,opel,corsa
Toyota RAV 4 2.2D 136CV 4x4 FULL EXTRA OPTIONAL,4000,200705.0,230000,1,0,4,5.0,7.0,,
Fiat Panda 1.3 MJT 16V Dynamic,4800,200411.0,63000,1,0,4,2.0,7.0,fiat,panda
Volkswagen T-ROC 1.5 TSI 150CV ADVANCED,22500,202007.0,51000,2,1,6,3.0,7.0,volkswagen,t-roc
Suzuki Vitara 1.4 Hybrid 4WD AllGrip Cool,20900,202209.0,33805,3,0,6,3.0,7.0,suzuki,vitara
Peugeot 2008 PureTech Turbo 130 S&S Allure,11500,201801.0,83131,2,0,6,5.0,7.0,peugeot,2008
Fiat panda 4x4,5500,200307.0,270000,2,0,3,0.0,7.0,fiat,panda 4x4
Ford Ka Ka+ 1.3 TDCi 75CV cDPF,3500,201209.0,180000,1,0,5,2.0,7.0,ford,ka
Panda del 1997,8000,199703.0,34000,2,0,2,2.0,7.0,,
Lancia Ypsilon 1.2 16V Oro 2006,2200,200605.0,160000,2,0,4,2.0,7.0,lancia,ypsilon
Mercedes slc (r172) - 2020,35900,202006.0,11500,2,0,6,4.0,7.0,,
Fiat Panda 0.9 TwinAir Turbo Trekking - 2015,5800,201505.0,190000,5,0,6,2.0,7.0,fiat,panda
Fiat Punto Classic 1.2 5 porte Dynamic km 90.000 e,1500,200702.0,90000,2,0,4,2.0,7.0,fiat,punto
Smart 800 CDI 11' automatica F1 leggi,4990,201105.0,200000,1,0,5,2.0,7.0,,
Peugeot 5008 GT LINE 126000km anno 2017,18500,201701.0,126000,1,1,6,1.0,7.0,peugeot,5008
Fiat Panda 2006,5000,200605.0,71000,2,0,4,0.0,7.0,fiat,panda
FIAT Tipo 2017 km originalissimi,10200,201702.0,73000,1,0,6,5.0,7.0,fiat,tipo
Bmw X1 sDrive18d Aut.Business,17990,201709.0,98000,1,1,6,3.0,7.0,bmw,x1
Fiat 500,2800,201102.0,118000,2,0,5,2.0,7.0,fiat,500
Peugeot 207 1.6 8V HDi 93CV SW X Line,3900,201011.0,181000,1,0,5,5.0,7.0,peugeot,207
Smart 451 fortwo coupe mhd pulse 71cv,6500,201207.0,77566,2,2,5,,7.0,,
Renault Megane 4a serie,11500,201712.0,129000,1,0,6,6.0,7.0,renault,megane
Fiat Panda 1.3 MJT S&S 4x4,9800,201309.0,109000,1,0,5,2.0,7.0,fiat,panda
Lancia Ypsilon 1.2 euro 6,5790,201505.0,89000,2,0,6,0.0,7.0,lancia,ypsilon
Fiat Panda 1.2 Dynamic Natural Power,4700,201012.0,56000,2,0,4,2.0,7.0,fiat,panda
Auto BMW X5,3500,200206.0,240000,1,1,3,3.0,7.0,bmw,x5
GREAT WALL MOTOR Steed - 2022,21000,202201.0,6700,4,0,6,3.0,7.0,,
Citroën C3 PureTech 83 S&S Feel,9850,202003.0,76358,2,0,6,2.0,7.0,,
Piaggio quargo,4800,201204.0,49000,1,0,2,2.0,7.0,,
ABARTH 695 1.4 Turbo T-Jet 190 CV Biposto,63500,201505.0,12000,2,0,6,0.0,7.0,,
Peugeot 2008 PureTech 130 S&S Allure,18950,202202.0,34000,2,0,6,3.0,7.0,peugeot,2008
Smart ForFour 70 1.0 Passion,13990,201510.0,48000,2,1,6,6.0,7.0,smart,forfour
Opel Crossland X 1.2 12V Start&Stop Advance,13500,202003.0,29000,2,0,6,3.0,7.0,opel,crossland x
PORSCHE Cayenne Coupé 3.0 V6,64990,202111.0,58000,2,1,6,3.0,7.0,porsche,cayenne
BMW X3 G01 2021 - X3 xdrive20d mhev 48V Msport aut,55750,202404.0,21504,3,1,6,3.0,7.0,bmw,x3
Citroën C5 Aircross PureTech 130 S&S Feel,17900,202003.0,39000,2,0,6,3.0,7.0,,
Audi TT,11550,200907.0,143000,2,0,5,,7.0,audi,tt
Peugeot 208 PureTech 100 Stop&Start 5 porte A...,15900,202203.0,17150,2,0,6,2.0,7.0,peugeot,208
Vito,16400,201611.0,160000,1,0,6,2.0,7.0,,
Ford Kuga StLine 1.5,19900,202205.0,66000,1,1,6,3.0,7.0,ford,kuga
Peugeot 208 PureTech 100 Stop&Start 5 porte A...,13500,202006.0,33345,2,0,6,2.0,7.0,peugeot,208
BMW Serie 1 116d Advantage auto,25900,202404.0,4763,1,1,6,2.0,7.0,,
FORD Fiesta 1.5 200 CV ST GUSCI + DOPPI CERCHI,25990,202307.0,14800,2,0,6,2.0,7.0,ford,fiesta
Renault Twingo SCe Lovely PREZZO REALE UNIPROPRIET,8700,201807.0,82000,2,0,6,2.0,7.0,renault,twingo
Ford focus 1.6tdci 90cv coupé tagliandi Ford perfe,1500,200504.0,239000,1,0,4,2.0,7.0,ford,focus
Mercedes-Benz GLE Coupé GLE Coupe 300 d mhev ...,71900,202302.0,16148,3,1,6,3.0,7.0,,
Volvo v70/xc70 - 2000,1000,200005.0,266000,1,0,2,5.0,7.0,volvo,v70
Citroën C3 PureTech 83 S&S Feel,11500,202003.0,53140,2,0,6,2.0,7.0,,
VOLKSWAGEN T-Roc 2.0 tdi 115cv - GARANZIA - 2021,23990,202111.0,61000,1,0,6,3.0,7.0,volkswagen,t-roc
Lancia Ypsilon Trattabile,9800,201807.0,47000,2,0,5,0.0,7.0,lancia,ypsilon
Venditore,35000,200611.0,15000,1,0,4,2.0,7.0,,
Alfa romeo 147 1.9 jtd consumi bassi trattabile 19,1950,200712.0,170000,1,0,6,2.0,7.0,alfa,romeo 147
Abarth 595 Turismo,13000,201509.0,77042,2,0,6,2.0,7.0,,
Nissan Micra 1.4 BENZ CABRIO UNICA perfetta 2006,3000,200605.0,102000,2,0,4,4.0,7.0,nissan,micra
Hyundai Kona HEV 1.6 DCT XClass 141CV TOTALI,20900,202201.0,77503,3,2,6,2.0,7.0,hyundai,kona
Mazda mx5 na iscritta ASI,10500,199609.0,132000,2,0,1,4.0,7.0,,
Maggiolino Volkswagen 1974 prezzo trattabile,7000,197404.0,60000,2,0,0,0.0,7.0,,
CITROEN C3 1ª serie - 2005,600,200510.0,140000,1,0,3,4.0,7.0,citroen,c3
Mini Cooper S Countryman Mini 1.5 Cooper SE Hype C,20970,201805.0,73000,3,1,6,5.0,7.0,mini,cooper s
Hyundai Tucson 2010,2700,201009.0,187000,1,0,4,3.0,7.0,hyundai,tucson
ABARTH 595 C 1.4 Turbo T-Jet 160 CV MTA Turismo,12800,201602.0,68000,2,1,6,4.0,7.0,,
ABARTH 595 1.4 Turbo T-Jet 160CV SEDILI SABELT A,14700,201810.0,104000,2,1,6,0.0,7.0,,
Mini Mini 1.6 16V Cooper Park Lane PARI AL NUOVO,7470,200607.0,99000,2,0,4,2.0,7.0,,
Citroen C3 1.2 VTi 82 Exclusive,3500,201307.0,85000,2,0,5,2.0,7.0,citroen,c3
FIAT Panda Cross - 2022,11500,202203.0,46000,3,0,6,0.0,7.0,fiat,panda cross
Touareg 3.2 v6 gpl gancio traino,3700,200307.0,265000,4,1,4,3.0,7.0,,
Bmw i3 range extender,10900,201401.0,180000,3,1,6,2.0,7.0,bmw,i3
Bmw f31 318d serie 3 anno 2016,12500,201610.0,162000,1,1,6,5.0,7.0,,
SEAT Leon 3ª serie - 2019,15000,201912.0,74000,1,2,6,2.0,7.0,seat,leon
Ford ecosport 1.0 ecoboost st line black edition,13500,202006.0,56000,2,0,6,3.0,7.0,ford,ecosport
MERCEDES-BENZ E 220 d Advanced auto,52900,202403.0,24781,3,1,6,2.0,7.0,,
Honda CR-V 2.2 i-CTDi 16V Elegance Tour DPF,5900,200909.0,174800,1,0,4,5.0,7.0,honda,cr-v
Ford Puma 1.0 EcoBoost Hybrid 125 CV S&S ST-Line X,17500,202201.0,22000,3,0,6,5.0,7.0,ford,puma
Peugeot 208 cc1200 benzina km105mila,5300,201301.0,105000,2,0,5,0.0,7.0,peugeot,208
HONDA Jazz 4ª serie '20-> - 2022,18500,202207.0,28000,3,1,6,1.0,7.0,honda,jazz
Peugeot 208 1.2 hybrid Allure 110cv e-dcs 6,20500,202407.0,12200,3,1,6,2.0,7.0,peugeot,208
ALFA ROMEO Spider 2.0i 16V Twin Spark Iscritta,7400,199603.0,156000,2,0,2,4.0,7.0,alfa,romeo spider
Opel Corsa-e 136 CV 5 porte Edition,23500,202503.0,68,0,1,7,2.0,7.0,opel,corsa
TOYOTA - Urban Cruiser - Cruiser 1.4 D-4D AWD,9600,201103.0,126000,1,0,4,3.0,7.0,,
Mercedes-Benz GLE Coupé GLE Coupe 300 d mhev ...,71900,202302.0,16148,3,1,6,3.0,7.0,,
Citroën C3 PureTech 82 S&S Shine BICOLOR,10900,201808.0,42331,2,0,6,2.0,7.0,,
DS AUTOMOBILES DS 3 Crossback PureTech LA PREMIE,17490,201907.0,48900,2,1,6,3.0,7.0,,
Citroën C3 PureTech 82 Feel,9900,201708.0,44297,2,0,6,2.0,7.0,,
BMW 420 gran coupe 4x4 pacchetto M sport,17500,201705.0,180000,1,1,6,2.0,7.0,,
BMW Serie 1 120i 5p. Msport TETTO/PELLE/PALET...,36900,202112.0,28745,2,1,6,2.0,7.0,,
Ford fiesta st 180 mk7,17000,201601.0,46000,2,0,6,2.0,7.0,ford,fiesta
BMW X4 xdrive20d mhev 48V Msport auto,54900,202405.0,27492,3,1,6,3.0,7.0,bmw,x4
Peugeot 206 1.6 16V CC Cabrio Iscrivibile Asi,2670,200504.0,159000,2,0,3,4.0,7.0,peugeot,206
Peugeot 308 1.6 Hdi 80Kw Feline 5 porte,5000,200911.0,176000,1,0,4,,7.0,peugeot,308
Suzuki Swift 1.2 Hybrid Top 83CV,15500,202203.0,28955,3,0,6,2.0,7.0,suzuki,swift
FIAT Altro modello - 1972,2000,197207.0,136879,2,0,0,0.0,7.0,,
BMW X4 xdrive20d mhev 48V Msport auto,54900,202405.0,27492,3,1,6,3.0,7.0,bmw,x4
Mini Mini 1.5 One D Hype 5 porte OK NEOPATENTATI,13990,201712.0,89000,1,0,6,2.0,7.0,,
Ford Fiesta 1.4 TDCi 3p. Ghia,1770,200611.0,129000,1,0,4,2.0,7.0,ford,fiesta
Fiat Panda 1.2 rossa - anno 2009,5500,200901.0,56000,2,0,6,0.0,7.0,fiat,panda
Renault Captur dCi 8V 90 CV EDC Start&Stop Energy,7970,201604.0,169000,1,1,6,3.0,7.0,renault,captur
Mercedes-Benz GLE Coupé GLE Coupe 300 d mhev ...,71900,202302.0,16148,3,1,6,3.0,7.0,,
Bmw X1 2.0d 150cv Msport,41900,202402.0,26000,1,1,6,5.0,7.0,bmw,x1
AUDI Q7 1ª serie - 2010,13000,201012.0,157000,1,1,5,3.0,7.0,audi,q7
VOLKSWAGEN Golf GTI Golf GTI 2.0 245CV DSG TETTO,27490,202004.0,40200,2,1,6,2.0,7.0,volkswagen,golf
Volkswagen Polo 2014,6500,201406.0,122000,1,0,5,0.0,7.0,volkswagen,polo
Mercedes-Benz GLE Coupé GLE Coupe 300 d mhev ...,71900,202302.0,16148,3,1,6,3.0,7.0,,
Opel Mokka X 1.6 B-color,12000,201701.0,127000,1,0,6,0.0,7.0,opel,mokka
BMW X4 xdrive20d mhev 48V Msport auto,54900,202405.0,27492,3,1,6,3.0,7.0,bmw,x4
Ford Focus 1.6 ecoboost 150 cv,4900,201111.0,183000,2,0,5,2.0,7.0,ford,focus
Suzuki Baleno 1.0 Boosterjet S,8400,201607.0,49000,2,0,6,2.0,7.0,suzuki,baleno
Volkswagen T-Roc 1.5 TSI ACT DSG Style,24500,202204.0,28615,2,2,6,3.0,7.0,volkswagen,t-roc
CHEVROLET Matiz 2ª serie - 2009,2800,200909.0,87000,4,0,4,0.0,7.0,,
CITROEN - C5 Aircross - BlueHDi 130 S&S Feel GRIP,18500,201911.0,39500,1,0,6,3.0,7.0,,
Suzuki Grand Vitara Grand Vitara 1.9 DDiS 3 porte,5500,200812.0,170000,1,0,4,5.0,7.0,suzuki,grand vitara
VOLKSWAGEN Golf 6ª serie - 2009,5500,200904.0,200000,1,0,5,2.0,7.0,volkswagen,golf
FIAT Grande Punto - 2006,1900,200606.0,200000,1,0,4,0.0,7.0,fiat,grande punto
VOLKSWAGEN up! 1.0 TSI GTI 5 PORTE,11990,201901.0,73000,2,0,6,2.0,7.0,volkswagen,up
Lancia Delta 1400 140 cv gpl,5500,201105.0,155000,2,0,5,2.0,7.0,lancia,delta
Volkswagen up! 1.0 5p. eco move up! BlueMotion Tec,7900,201903.0,95000,2,0,6,2.0,7.0,volkswagen,up
VOLVO S60- 2012 Ritiro permuta,9800,201212.0,197000,1,1,6,2.0,7.0,,
Jeep wrangler,15000,200807.0,300000,1,0,4,3.0,7.0,jeep,wrangler
Fiat 500L 1.3 Multijet 85 CV Lounge,7900,201508.0,92000,1,0,5,1.0,7.0,fiat,500l
BMW Serie 1 120d Sport (F20) 184 cv -12/2011,9500,201112.0,159000,1,1,5,2.0,7.0,,
Jeep compass,18000,201902.0,64000,1,1,6,3.0,7.0,jeep,compass
BMW X5 G05 2018 - X5 xdrive45e Msport auto,55000,202112.0,55415,3,1,6,3.0,7.0,bmw,x5
AUDI A3 2ª serie - 2011,7000,201110.0,145000,1,0,5,5.0,7.0,audi,a3
Suzuki Grand Vitara Grand Vitara 1.9 DDiS 5 porte,3500,200512.0,224000,1,0,4,5.0,7.0,suzuki,grand vitara
Citroen C1 1.0 5 porte airdream AMIC1,4200,200811.0,60000,2,0,4,2.0,7.0,citroen,c1
Dacia Duster 1.6 SCe GPL 4x2 Techroad,8500,201911.0,130000,4,0,6,5.0,7.0,,
Nissan Micra 1.2 16V 3 porte Easy,3500,200912.0,50000,2,0,4,2.0,7.0,nissan,micra
Opel Astra 1.6 16V Twinport Station Wagon Cosmo,1600,200611.0,130000,2,0,4,5.0,7.0,opel,astra
MERCEDES CLE 220d cabriolet,69000,202410.0,700,1,1,6,4.0,7.0,,
Perfetto,4500,201105.0,188000,1,0,5,2.0,7.0,,
Ford Fiesta 1.5 TDCi 75CV 3 porte Black & White Ed,3900,201512.0,240000,1,0,6,2.0,7.0,ford,fiesta
Fiat 500 1.2 Lounge,6000,201511.0,140000,2,0,6,2.0,7.0,fiat,500
Citroen C2 09 1.1 airdream VTR,2700,200812.0,90000,2,0,4,2.0,7.0,citroen,c2
Fiat Seicento 1.1i cat,1200,200112.0,70000,2,0,3,2.0,7.0,,
Ford Fiesta 1.5 TDCi 75CV 3 porte Van Entry,3700,201512.0,240000,1,0,6,2.0,7.0,ford,fiesta
Volkswagen Golf 2.0 TDI DPF 5p. GT Sport,1500,200812.0,260000,1,0,4,2.0,7.0,volkswagen,golf
Jaguar X-Type 2.5 V6 24V cat Wagon Executive,4000,200511.0,160000,2,0,4,5.0,7.0,jaguar,x-type
Volkswagen Polo 1.4 TDI 3p. Trendline,1900,200311.0,120000,1,0,3,2.0,7.0,volkswagen,polo
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic Plati,5000,201312.0,200000,4,0,5,2.0,7.0,lancia,ypsilon
Ford EcoSport 1.5 TDCi 95 CV Titanium S,8900,201712.0,115000,1,0,6,5.0,7.0,ford,ecosport
Subaru XV 2.0i e-Boxer MHEV Lineartronic Premium,23900,202012.0,36000,3,1,6,3.0,7.0,subaru,xv
Fiat Grande Punto Grande Punto 1.4 3 porte Actual,3300,201112.0,170000,4,0,5,2.0,7.0,fiat,grande punto
Fiat Panda 1.4 Natural Power Classic,2500,201212.0,200000,5,0,5,2.0,7.0,fiat,panda
Bmw X1 xDrive18d,7300,201212.0,140000,1,1,5,5.0,7.0,bmw,x1
Peugeot 208 PureTech 100 Stop&Start 5 porte Allure,14500,202203.0,56111,2,0,6,2.0,7.0,peugeot,208
Volkswagen up! 1.0 75 CV 5p. high up!,6200,201712.0,190000,2,0,6,2.0,7.0,volkswagen,up
Ford Fiesta 1.2 60CV 5p. Tit.,4400,200901.0,145000,2,0,4,2.0,7.0,ford,fiesta
Volkswagen T-Roc 1.5 tsi Advanced,19990,202007.0,44311,2,0,6,3.0,7.0,volkswagen,t-roc
Ford kuga,8500,201011.0,197000,1,0,5,3.0,7.0,ford,kuga
Mini tenuta bene,6300,201110.0,223000,1,0,5,3.0,7.0,,
BMW e46 318 coupé,10000,200505.0,209000,2,0,3,,7.0,,
LANCIA BetaCoupéSpiderHPE - 1977,9600,197702.0,25000,2,0,0,4.0,7.0,,
Ford Fiesta 6a serie 1.4 5P Bz-GPL B&W Edition E6,5490,201501.0,150000,2,0,6,0.0,7.0,ford,fiesta
Volkswagen T-Roc 2.0 TDI SCR 150 CV DSG 4MOTI...,27900,202204.0,58370,1,2,6,3.0,7.0,volkswagen,t-roc
Citroen C2 1.1 Exclusive AUTOEMILIA,4800,200502.0,88000,2,0,3,6.0,7.0,citroen,c2
Subaru Vivio 660 cat 5 porte 4WD GLi,1800,199709.0,220000,2,0,1,2.0,7.0,,
Dacia Duster 1.0 TCe GPL 4x2 Prestige Up DaciaPlus,15900,202205.0,66000,2,0,6,5.0,7.0,,
Alfa Romeo 159 1.9 JTDm 150cv automatica - 2007,1500,200703.0,200000,1,0,4,5.0,7.0,alfa,romeo 159
500 sporting,4000,199707.0,102000,2,0,2,0.0,7.0,,
Peugeot 3008 1.6 hdi 57.000 km,20000,201801.0,57000,1,1,6,3.0,7.0,peugeot,3008
Fiat 500 1.2 EasyPower Lounge,4000,201212.0,199000,4,0,5,2.0,7.0,fiat,500
Fiat 500 lounge. Per neopatentati,7500,201201.0,101000,2,2,5,6.0,7.0,fiat,500
Audi a3 2.0tdi s line,1800,200706.0,290000,1,0,4,2.0,7.0,audi,a3
Fiat Panda 1.2 Emotion,1500,200501.0,113000,2,0,3,2.0,7.0,fiat,panda
Porsche Macan 3.0 S Diesel,31500,201707.0,157000,1,1,6,3.0,7.0,porsche,macan
Volksvagen Polo 6r 1.6 TDI 90cv 5 porte,4500,200911.0,190800,1,0,5,2.0,7.0,,
FORD Fiesta 5ª serie - 2007,1800,200701.0,255000,1,0,4,0.0,7.0,ford,fiesta
Fiat 500 1.0 Hybrid Lounge,12500,202104.0,23000,3,0,6,2.0,7.0,fiat,500
Peugeot 207 5p 1.4 8v Access Eco Gpl 75cv,2700,201108.0,207000,4,0,5,0.0,7.0,peugeot,207
Audi Q5 40 TDI quattro S tronic S line,27500,201910.0,107000,1,1,6,3.0,7.0,audi,q5
OPEL Tigra 1.4 16v - 52.000 km originali,8600,199610.0,52000,2,0,1,,7.0,opel,tigra
Volvo v50 D5,2900,200612.0,183000,1,1,4,5.0,7.0,volvo,v50
Audi A3 1600 TDI limousine,12900,201403.0,141770,1,1,5,2.0,7.0,audi,a3
Golf cabrio tipo 1 cc. 1300 iscritta ASI,4500,198602.0,120000,2,0,0,4.0,7.0,,
Volvo V90 D4 R-design,13500,201807.0,220000,1,1,6,5.0,7.0,volvo,v90
BMW e91 320d,5500,200501.0,303250,1,1,4,5.0,7.0,,
Evoque 2017,18000,201703.0,115000,1,1,6,3.0,7.0,,
PEUGEOT 3008 2ª serie - 2016,15900,201612.0,95000,1,0,6,3.0,7.0,peugeot,3008
"Clio IV 2016, 1.5dci 75cv TurboDiesel, 5P",6500,201602.0,180000,1,0,5,2.0,7.0,,
Fiat 600 (2005-2011) - 2006,1200,200606.0,160000,2,0,4,0.0,7.0,,
FIAT 500 AUTOMATICA 1.2 LOUNGE DUALOGIC,12500,201905.0,31000,2,1,6,6.0,7.0,fiat,500
Volvo XC90 2.0 b5 Momentum awd geartronic my20,39000,202002.0,49115,3,1,6,3.0,7.0,volvo,xc90
Grande punto 1.3 multijet,7800,201308.0,49500,1,0,5,0.0,7.0,,
Volkswagen Golf 1.0 eTSI EVO DSG Life,20550,202109.0,59105,3,1,6,2.0,7.0,volkswagen,golf
Fiat 500 lounge,6500,201308.0,105000,3,0,5,0.0,7.0,fiat,500
Volvo v50 (2003-2012) - 2012,5950,201205.0,114000,1,0,5,5.0,7.0,volvo,v50
Peugeot 2008 PureTech 130 S&S EAT8 Allure Pack,16500,202011.0,39730,2,1,6,5.0,7.0,peugeot,2008
Mini Countryman ALL4 1.6 D 112cv,11500,201403.0,73000,1,0,5,3.0,7.0,mini,countryman
DAEWOO Kalos 1.2 BENZINA CONSUMI BASSI VAB NEOPA,1950,200512.0,100000,2,0,6,2.0,7.0,daewoo,kalos
