brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,region,brand,model
PEUGEOT 2008 1.2PURETECH 100CV S&S ALLURE*C.L.17,15400,202304.0,29000,2,0,6,3.0,6.0,peugeot,2008
Ford Ka 1.2 Ti-VCT 85CV Ultimate,8900,201802.0,45750,2,0,6,2.0,6.0,ford,ka
Opel Crossland Crossland X 1.2 T 110 CV SOLO 79000,10500,201706.0,79000,2,0,6,3.0,6.0,opel,crossland
FIAT Panda 1200 4X4 60CV GANCIO TRAINO ITALIA,7400,200610.0,126000,2,0,4,2.0,6.0,fiat,panda
TOYOTA Aygo X 1000 VVT-I ACTIVE 72CV 5P CARPLAY,14870,202403.0,10000,2,0,6,2.0,6.0,toyota,aygo x
Audi A1 SPB 30 TFSI S tronic Admired Advanced,18900,201908.0,92167,2,2,6,2.0,6.0,audi,a1
Jeep Renegade 1.6 Mjt 120 CV Limited,15990,201811.0,81000,1,0,6,3.0,6.0,jeep,renegade
PEUGEOT 2008 1200 PURETECH ALLURE 130CV EAT8 CAR,21470,202406.0,40000,2,1,6,3.0,6.0,peugeot,2008
PEUGEOT 2008 1200 PURETECH ALLURE 100CV NAV CARP,19870,202404.0,25000,2,0,6,3.0,6.0,peugeot,2008
PEUGEOT 2008 1200 PURETECH ALLURE 100CV NAV CARP,19870,202402.0,20000,2,0,6,3.0,6.0,peugeot,2008
Ford EcoSport 1.0 ecoboost ST-Line s&s 125cv ...,14500,202110.0,47046,2,0,6,3.0,6.0,ford,ecosport
FIAT Panda 1.2 69CV E6 EASY *24 M.G.*USB*,8690,202006.0,46000,2,0,6,2.0,6.0,fiat,panda
PEUGEOT 2008 1200 PURETECH ALLURE 130CV EAT8 CAR,21770,202403.0,20000,2,1,6,3.0,6.0,peugeot,2008
PEUGEOT 2008 1.2PURETECH 100CV S&S ALLURE*C.L.17,14890,202304.0,39000,2,0,6,3.0,6.0,peugeot,2008
TOYOTA Yaris Cross 1500 HYBRID BUSINESS AUTO ITA,24470,202403.0,23000,3,1,6,3.0,6.0,toyota,yaris
AUDI A6 AVANT 40 TDI SPORT S-TRONIC QUATTRO CAM,46700,202304.0,13000,3,1,6,2.0,6.0,audi,a6
Fiat 500 1.3 Multijet UNIPRO KM 83000 PREZZO REALE,8500,201601.0,83000,1,0,5,6.0,6.0,fiat,500
JEEP Renegade - 2016,12500,201602.0,150000,1,0,6,3.0,6.0,jeep,renegade
PEUGEOT 2008 1200 PURETECH ALLURE 100CV PREZZO S,20470,202402.0,28000,2,0,6,3.0,6.0,peugeot,2008
Skoda Yeti 1.2 TSI Adventure *km 124000*,6500,201109.0,124000,2,0,5,3.0,6.0,skoda,yeti
PEUGEOT 2008 1200 PURETECH ALLURE 130CV EAT8 CAR,21770,202406.0,25000,2,1,6,3.0,6.0,peugeot,2008
FIAT 500 HYBRID DOLCEVITA +CarPlay +GPL,10000,202106.0,79990,4,0,6,0.0,6.0,fiat,500
Fiat 500 1.2 Lounge *KM82000** PREZZO OUTLET,4999,201209.0,82000,2,0,5,2.0,6.0,fiat,500
Opel Crossland Crossland 1.2 12V Start&Stop Editio,11900,202206.0,35000,2,0,6,5.0,6.0,opel,crossland
FIAT Panda Cross 1.0 FireFly S&S Hybrid + GPL,10990,202209.0,69000,2,0,6,2.0,6.0,fiat,panda cross
PEUGEOT 2008 1200 PURETECH ALLURE 100CV NAV CARP,19870,202402.0,25000,2,0,6,3.0,6.0,peugeot,2008
Audi A1 1.2 TFSI S line edition plus,9200,201311.0,135000,2,0,5,2.0,6.0,audi,a1
SUZUKI SX4 II S-Cross 1.4 Hybrid (Mild Hybrid) 95,13900,202006.0,50000,3,0,6,3.0,6.0,suzuki,sx4
VOLKSWAGEN Polo 1.0 MPI 75 CV 5p. Comfortline,7990,201407.0,99000,2,0,6,2.0,6.0,volkswagen,polo
OPEL Corsa 1.3 CDTI 95CV F.AP. 5 porte sport,3500,201105.0,215700,1,0,5,2.0,6.0,opel,corsa
Opel Corsa 1.2 80CV 5 porte GPL-TECH PREZZO OUTLET,3999,201008.0,105000,4,0,4,2.0,6.0,opel,corsa
Toyota Yaris 1.5 Hybrid 5 UNIPRO PREZZO REALE TAGL,8999,201603.0,128000,3,1,6,2.0,6.0,toyota,yaris
FIAT 500 1.2 EasyPower Pop gpl originale,10500,201903.0,69950,4,0,6,0.0,6.0,fiat,500
JEEP Compass 1.3 Turbo T4 150 CV aut. 2WD Limite,17900,202007.0,44000,2,2,6,3.0,6.0,jeep,compass
MITSUBISHI Space Star 1.2 Invite,12500,202405.0,15000,2,0,6,2.0,6.0,mitsubishi,space star
Seat Arona xcellence,11000,201801.0,189000,1,0,6,1.0,6.0,seat,arona
Peugeot 2008 1.2 puretech Allure s&s 130cv eat8,20990,202402.0,22500,2,1,6,3.0,6.0,peugeot,2008
Volkswagen Scirocco 1.4 TSI 160CV EURO5 FULL PERFE,5990,200907.0,220000,2,0,5,,6.0,volkswagen,scirocco
Toyota Aygo 1.0 12V VVT -i 5 p. Now,3300,200710.0,150000,2,0,4,0.0,6.0,toyota,aygo
Fiat Panda 1.2 Easy Neopatentati,7800,201602.0,84882,2,0,6,2.0,6.0,fiat,panda
Opel Mokka 1.2 Turbo 130 CV GS Line,18790,202206.0,9999,2,0,6,5.0,6.0,opel,mokka
FIAT Tipo 1.3mjt CROSS 95cv ANDROID/CARPLAY LINE,16500,202204.0,71781,1,0,6,2.0,6.0,fiat,tipo
Alfa Romeo Giulia 2.2 Turbodiesel 180 CV Super,18700,201609.0,136000,1,0,6,2.0,6.0,alfa romeo,romeo giulia
Fiat 500L 1.3 Multijet 85 CV Lounge,4500,201305.0,196000,1,0,5,1.0,6.0,fiat,500l
FIAT Panda 1.2 69CV GPL S&S E6D-TEMP EASY*24M.G.,9590,202001.0,49000,2,0,6,2.0,6.0,fiat,panda
Fiat Bravo 1.4 Emotion GPL,2200,201003.0,280000,4,0,4,2.0,6.0,fiat,bravo
Audi Q3 2.0 TDI 150 CV Quattro Sport Edition,16500,201901.0,166000,1,1,6,3.0,6.0,audi,q3
Jaguar E-Pace 2.0D 180 CV AWD aut. SE,23990,201810.0,64800,1,1,6,3.0,6.0,jaguar,e-pace
Land rover freelander 2,7900,200804.0,280000,2,0,5,3.0,6.0,land rover,rover freelander
Alfa Romeo Giulietta 1.4 Turbo 120CV GPL Distincti,9900,201407.0,102000,4,1,6,2.0,6.0,alfa romeo,romeo giulietta
Fiat 500 1.3 Multijet 16V 75 CV Lounge,4390,200802.0,240860,1,0,4,2.0,6.0,fiat,500
"CITROEN C3 SHINE BICOLORE ""AUTOMATICA"" +GPL",13490,202201.0,49900,4,1,6,2.0,6.0,citroen,c3
Volvo xc60 (2017-->) - 2022,43000,202207.0,69000,3,1,6,3.0,6.0,volvo,xc60
Volkswagen Polo 1.4 TDI 5p. Business,8500,201508.0,86000,1,0,6,2.0,6.0,volkswagen,polo
Fiat 500L 1.4 FULL Cross GARANZIA,11500,202107.0,110000,2,0,6,1.0,6.0,fiat,500l
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic Plati,6900,201305.0,170000,4,0,5,2.0,6.0,lancia,ypsilon
Mini Mini Countryman 1.5 One D auto,14500,201901.0,179000,1,1,6,3.0,6.0,mini,countryman
Citroen Jumper 30 2.2 HDi/110 PC-TN Atlante,12500,201404.0,227000,1,0,5,1.0,6.0,citroen,jumper
Citroen C3 PureTech 82 Shine,9500,201702.0,95000,2,0,6,2.0,6.0,citroen,c3
Ford Fiesta 1.0 Ecoboost 100 CV 5 porte Vignale,8300,201801.0,165000,2,0,6,2.0,6.0,ford,fiesta
Peugeot 206 - 2002,990,200204.0,163000,2,0,2,0.0,6.0,peugeot,206
Renault Megane Mégane 1.5 dCi/100CV 5 porte Confor,700,200504.0,250000,1,0,3,2.0,6.0,renault,megane
Smart ForTwo diesel,5500,201307.0,143000,1,1,5,6.0,6.0,smart,fortwo
AUDI Q3 35 TDI quattro S tronic RATE AUTO MOTO SCO,31800,202106.0,99000,1,2,6,3.0,6.0,audi,q3
Smart ForTwo 700 coupé passion (45 kW),2000,200605.0,180000,2,1,4,2.0,6.0,smart,fortwo
Volkswagen Golf 7.5 BlueMotion 1.5 TSI 150cv SPORT,17000,201810.0,91600,2,0,6,2.0,6.0,volkswagen,golf
Jeep Renegade 1.3 t4 phev Trailhawk 4xe cvon,20490,202207.0,29443,3,1,6,3.0,6.0,jeep,renegade
Ford Fiesta 1.2 benzina 2016,6000,201608.0,150000,2,0,6,2.0,6.0,ford,fiesta
Toyota iQ 1.0 Sol Automatico,6690,201001.0,139821,2,1,4,2.0,6.0,toyota,iq
Fiat Panda 1.2 Dualogic automatica,2600,200609.0,280000,2,1,4,2.0,6.0,fiat,panda
Opel Corsa,4500,201203.0,180000,2,0,5,0.0,6.0,opel,corsa
Peugeot 208 BlueHDi 100 Stop&Start 5 porte Allure,15990,202208.0,65000,1,0,6,2.0,6.0,peugeot,208
FIAT 500 1.2cc GPL 69cv BLUETOOTH CLIMA STEREO,9400,201505.0,121375,4,0,6,0.0,6.0,fiat,500
Alfa Romeo Giulietta 1.6 JTDm 120 CV UNIPRO **EURO,7900,201703.0,199000,1,0,6,2.0,6.0,alfa romeo,romeo giulietta
Ford Fiesta 1.6TDCi 5P *84000KM* TITANIUM,5500,201010.0,84000,1,0,5,2.0,6.0,ford,fiesta
Toyota auris 1.8 hibrid,10600,201601.0,158000,3,1,6,5.0,6.0,toyota,auris
Opel Adam 1.2 Benzina 70CV E5 Neo. - 2014,7700,201411.0,67296,2,0,5,2.0,6.0,opel,adam
Audi A3 SPB 1.6 TDI 105 CV CR Ambiente,8500,201205.0,170000,1,1,5,2.0,6.0,audi,a3
Mini Countryman D auto full,27990,202104.0,52000,1,1,6,5.0,6.0,mini,countryman
Mini One 1.6 Diesel 90CV E5 Neo. - 2011,6400,201105.0,112399,1,0,5,2.0,6.0,mini,one
Fiat 500 hybrid dolcevita anno 2022,12000,202201.0,51000,3,0,6,2.0,6.0,fiat,500
smart fortwo 1.0 Passion 71cv twinamic,11500,201605.0,82633,2,1,6,2.0,6.0,smart,fortwo
Peugeot 107 1.0 68 cv GARANZIA,4699,201009.0,115000,2,0,5,6.0,6.0,peugeot,107
Ford Fiesta 1.0 ecoboost Titanium s&s 125cv con,12890,202104.0,37920,3,0,6,2.0,6.0,ford,fiesta
FIAT GRANDE PUNTO 1.3 MJT MOTORE SOSTITUITO,500,200608.0,150000,1,0,4,2.0,6.0,fiat,grande punto
Nissan Micra IG-T 92 5 porte Acenta,12800,202103.0,56883,2,0,6,2.0,6.0,nissan,micra
Suzuki Jimny 1.3i 16V cat Cabrio 4WD JLX,9500,200206.0,109872,2,0,3,3.0,6.0,suzuki,jimny
Renault Clio Sporter TCe 12V 90 CV Business,9900,201911.0,82000,2,0,6,5.0,6.0,renault,clio
OPEL Grandland 1.5 130CV DIESEL ECOTEC AUT. BUSI,21490,202209.0,33000,1,1,6,3.0,6.0,opel,grandland
Ford Puma 1.0 ecoboost h ST-Line s&s 125cv,15300,202201.0,59126,3,0,6,3.0,6.0,ford,puma
Peugeot 107 1.0 68 cv GARANZIA,4699,201009.0,115000,2,0,5,6.0,6.0,peugeot,107
Nissan Qashqai MHEV 140 CV Premiere Edition -,23900,202107.0,57590,3,0,6,3.0,6.0,nissan,qashqai
Renault Twingo 1.0 SCe Live,4500,201506.0,149000,2,0,5,2.0,6.0,renault,twingo
"VOLKSWAGEN PASSAT 1.6 TDI TRENDLINE ""COME NUOVA""",10500,201509.0,193000,1,0,6,5.0,6.0,volkswagen,passat
CITROEN C3 1ª serie - 2004,750,200409.0,230000,4,0,3,0.0,6.0,citroen,c3
Mini Cooper SD Hype Clubman ALL4 Automatica,15300,201712.0,113000,1,1,6,5.0,6.0,mini,cooper
Opel Mokka X 1.6 CDTI Ecotec 136CV 4x4 Start&Stop,13900,201801.0,114000,1,0,6,5.0,6.0,opel,mokka
OPEL Grandland X 1.5 diesel Ecotec Start&Stop Ad,13500,201903.0,99703,1,0,6,3.0,6.0,opel,grandland x
Volkswagen Passat Variant 2.0TDI*140000KM*Business,11999,201508.0,140000,1,0,6,5.0,6.0,volkswagen,passat
Jeep Renegade 1.6 Mjt 120 CV Limited,13500,201504.0,164820,1,0,5,5.0,6.0,jeep,renegade
Bmw X1 sDrive16d*120000KM*NAVI SPORT,11500,201407.0,120000,1,0,5,3.0,6.0,bmw,x1
LANCIA YPSILON 1.2 69 CV 5P ELEFANTINO 54.000 KM,10500,201912.0,54000,2,0,6,2.0,6.0,lancia,ypsilon
Volkswagen Golf 2.0 TDI SCR STYLE/ACTIVE,22490,202204.0,55000,1,0,6,2.0,6.0,volkswagen,golf
Fiat Punto Evo 1.2 3 porte S&S Dynamic,4200,201112.0,80000,2,0,5,2.0,6.0,fiat,punto
Fiat Freemont Urban 140cv 2.0 mjet,8200,201309.0,135000,1,0,5,3.0,6.0,fiat,freemont
Jeep Renegade 1.6 Mjt 120 CV Limited FULL LED PREZ,17990,202007.0,63000,1,0,6,5.0,6.0,jeep,renegade
"FIAT 500 1.2 LOUNGE 69 CV ""TENUTA BENISSIMO""",5300,201009.0,177000,2,0,5,2.0,6.0,fiat,500
Jeep Compass 1.6 Multijet II 2WD Limited PREZZO RE,18990,202012.0,86000,1,0,6,3.0,6.0,jeep,compass
Toyota Yaris 1.3 benzina,2850,200601.0,130000,2,0,4,0.0,6.0,toyota,yaris
Peugeot 107 - 2006,2000,200606.0,123000,2,1,4,6.0,6.0,peugeot,107
Audi A1 SPB 25 TFSI S line edition OK NEOPATENTATI,21990,202211.0,16000,2,0,6,2.0,6.0,audi,a1
Honda Jazz 1.2 GPL ASI Neopatentati,3500,200509.0,274000,4,0,6,1.0,6.0,honda,jazz
Peugeot 208 PureTech 82 5 porte Access,6990,201505.0,103000,2,0,5,2.0,6.0,peugeot,208
Fiat Panda 1.2 Easy,7300,201806.0,110000,2,0,6,2.0,6.0,fiat,panda
Audi A4 Avant 35 TDI/163 CV S tronic Business Adva,28990,202203.0,58000,3,1,6,5.0,6.0,audi,a4
BMW X6 Acconto €35.000 Noleggio con riscatto NoSco,35000,202407.0,7000,3,1,6,5.0,6.0,bmw,x6
Citroen C3 PureTech 82 km 77000,7990,201903.0,77000,2,0,6,2.0,6.0,citroen,c3
Opel Mokka X 1.4 Turbo GPL Tech 140CV 4x2 Innovati,11200,201707.0,110000,4,0,6,3.0,6.0,opel,mokka
Jeep Compass 1.6 Multijet II 2WD Limited,16990,202001.0,90000,1,0,6,3.0,6.0,jeep,compass
"VOLKSWAGEN POLO 1.4 TDI 5P ""UN GIOIELLINO""",8990,201504.0,116000,1,0,6,2.0,6.0,volkswagen,polo
Toyota Yaris 1.0 5 porte Lounge NEOP.,7900,201506.0,80000,2,0,6,2.0,6.0,toyota,yaris
PEUGEOT 3008 HYBRID 136CV e-DCS6 ALLURE*FULL LED,25890,202403.0,19000,3,1,6,3.0,6.0,peugeot,3008
FIAT 500X 1.6MJT 130CV SPORT DOLCEVITA *24M.G.*C,20890,202202.0,45000,1,0,6,3.0,6.0,fiat,500x
AUDI A4 5ª serie - 2021,34500,202105.0,77000,1,1,6,5.0,6.0,audi,a4
Volkswagen Tiguan,16500,201806.0,140000,1,0,6,3.0,6.0,volkswagen,tiguan
AUDI SQ2 2.0 tfsi quattro s-tronic,34900,202106.0,84000,2,1,6,3.0,6.0,audi,sq2
Audi A3 SPB 1.6 TDI 105 CV CR Ambiente,6200,201108.0,175000,1,0,5,2.0,6.0,audi,a3
Toyota Corolla Touring Sports 1.8 Hybrid Business,20800,202107.0,59000,3,1,6,5.0,6.0,toyota,corolla
Fiat Panda 1.2 benzina,2450,200905.0,137000,2,0,4,0.0,6.0,fiat,panda
Fiat 500 1.0 Hybrid,11500,202209.0,49900,3,0,6,2.0,6.0,fiat,500
LANCIA Ypsilon 1.0 FIREFLY S&S HYBRID GOLD*24M.G,9850,202210.0,58000,3,0,6,2.0,6.0,lancia,ypsilon
FIAT 500X 1.5 T4 HYBRID 130 CV DCT SPORT DOLCEVI,21490,202403.0,17000,3,2,6,3.0,6.0,fiat,500x
Ford Puma 1.0 EcoBoost Hybrid 125 CV S&S ST-Line,14700,202012.0,97000,3,0,6,3.0,6.0,ford,puma
Volkswagen Golf 1.4 Plug-In Hybrid DSG GTE,22900,202309.0,8590,3,2,6,2.0,6.0,volkswagen,golf
Citroen Berlingo 1.5HDi IVA INCLUSA,15600,202207.0,41553,1,0,6,1.0,6.0,citroen,berlingo
Fiat 500 1.0 Hybrid Lounge Ok Neop.,11599,202102.0,39339,3,0,6,2.0,6.0,fiat,500
Fiat Bravo 1.6 MJT 120 CV DPF Dynamic,3500,201009.0,238000,1,0,5,2.0,6.0,fiat,bravo
Ford Ka 1.2 8V 69CV,4800,201201.0,108000,2,0,5,2.0,6.0,ford,ka
Fiat 500X 1.3 MultiJet 95 CV City Cross,14200,201809.0,69800,1,0,6,3.0,6.0,fiat,500x
Opel Astra GTC 1.7 CDTI 125CV 3 porte Cosmo,2200,200809.0,262000,1,0,4,,6.0,opel,astra gtc
Jeep Renegade 2.0 Mjt 140CV 4WD Active Drive Low L,13500,201506.0,155000,1,0,6,3.0,6.0,jeep,renegade
Renault Kadjar Blue dCi 8V 115CV Sport Edition2,14700,201907.0,96000,1,0,6,3.0,6.0,renault,kadjar
Hyundai Kona 1.0 T-GDI Comfort,12700,201812.0,48000,2,0,6,3.0,6.0,hyundai,kona
MINI Clubman AUT *PREZZO VERO* 1.5-136cv AUTOMATIC,15900,201907.0,44900,2,1,6,2.0,6.0,mini,clubman
Smart fortwo coupe Fortwo 0.9 t Passion 90cv twina,12500,201606.0,79949,2,1,6,6.0,6.0,smart,fortwo
MINI Cooper Countryman 1.5 136CV TAGLIANDI CERTIFI,21990,202007.0,47000,2,1,6,3.0,6.0,mini,cooper
Mini Cooper Countryman Mini 1.6 Cooper D Countryma,8000,201208.0,163000,1,0,5,5.0,6.0,mini,cooper
Opel Grandland X 1.5-130CV AT8 *PREZZO VERO* NAVI,15990,202009.0,64900,1,1,6,3.0,6.0,opel,grandland x
Fiat 500X 1.4 MultiAir 140 CV Lounge,11000,201708.0,119000,2,0,6,3.0,6.0,fiat,500x
Fiat 500L 1.3 Multijet 95 CV Cross,14200,202009.0,60000,1,0,6,1.0,6.0,fiat,500l
Smart ForFour 70 1.0 Passion,10700,201708.0,69000,2,0,6,2.0,6.0,smart,forfour
Kia Picanto 1.1 12V Fresh,1700,200507.0,155000,2,0,4,2.0,6.0,kia,picanto
Kia Stonic 1.2 BENZINA 84cv UNIPRO *PREZZO VERO* N,11990,202202.0,77000,2,0,6,2.0,6.0,kia,stonic
Alfa Romeo MiTo 1.3 JTDm 95 CV S&S Super,8500,201709.0,120000,1,0,6,2.0,6.0,alfa romeo,romeo mito
Tesla Model 3 2023 Rwd,27900,202306.0,54000,0,1,7,2.0,6.0,tesla,model 3
Alfa Romeo Tonale 1.6 Super 130cv tct6 Con,27480,202305.0,37580,1,1,6,3.0,6.0,alfa romeo,romeo tonale
Lancia Ypsilon 1.0 FireFly 5 porte S&S Hybrid Silv,10700,202208.0,60000,3,0,6,2.0,6.0,lancia,ypsilon
PEUGEOT 208 75cv BICOLORE adatta neopatentati+gp,12990,202204.0,38000,4,0,6,2.0,6.0,peugeot,208
Nissan Juke 1.6 GPL Business,12200,201909.0,82000,4,0,6,3.0,6.0,nissan,juke
JEEP Compass 1.3T4 190CV PHEV AT6 4xe LIMITED*24,17500,202106.0,79000,3,1,6,3.0,6.0,jeep,compass
Ford Puma 1.0 Titanium X 125CV AUTOMATICA *PREZZO,16400,202106.0,34999,3,1,6,5.0,6.0,ford,puma
Jeep Renegade Limited AUTOMATICA *PREZZO VERO*,15990,202012.0,49000,2,1,6,3.0,6.0,jeep,renegade
Volkswagen Tiguan 2.0 tdi 150cv dsg UNIPRO KM CERT,19990,201910.0,59000,1,1,6,3.0,6.0,volkswagen,tiguan
Fiat 500X 1.0 Business 120cv UNIPRO *PREZZO VERO*,13990,202012.0,54900,2,0,6,3.0,6.0,fiat,500x
Peugeot 3008 1.5 HDI EAT 8 NEW MODEL UNIPRO *PREZZ,20450,202103.0,69000,1,1,6,3.0,6.0,peugeot,3008
Skoda Fabia 1.2 12V 70CV 5p. uniprò neopatentati,4900,201204.0,44600,2,0,5,2.0,6.0,skoda,fabia
Ford Kuga AWD 2.0 tdci 150 CV AUT CRONO TAGLIANDI,14990,201912.0,89000,1,1,6,3.0,6.0,ford,kuga
Opel Astra 1.5 122CV SW AT9 NAVI PELLE TELECAM PRE,12490,202110.0,74900,1,1,6,5.0,6.0,opel,astra
Opel Grandland 1.5 Elegance AUTOMATICA *PREZZO REA,18990,202210.0,69000,1,1,6,3.0,6.0,opel,grandland
Renault Scenic VISTA E PIACIUTA NO GARANZIA,2990,201108.0,189000,1,0,5,1.0,6.0,renault,scenic
Peugeot 3008 1.5 130 CV*PREZZO VERO* AZIENDALE IVA,17990,202006.0,69000,1,0,6,3.0,6.0,peugeot,3008
Fiat Panda HYBRID 5 POSTI *PREZZO VERO* ITALIANA U,10450,202205.0,19000,3,0,6,2.0,6.0,fiat,panda
Opel Mokka 1.2 Turbo Edition 101 CV,13900,202207.0,59000,2,0,6,3.0,6.0,opel,mokka
MINI Cooper Cabrio 1.5 136CV AUT TAGLIANDI MINI GA,27450,202211.0,38000,2,1,6,4.0,6.0,mini,cooper cabrio
Fiat 500 X 120 cv,12500,201905.0,80000,2,0,6,3.0,6.0,fiat,500
Jeep Renegade 1.6 Limited *PREZZO VERO* AUTOMATICA,17490,201906.0,49000,1,1,6,3.0,6.0,jeep,renegade
Toyota Aygo 5p 1.0 AUTOMATICA *PREZZO VERO* TELECA,11990,201906.0,49000,2,1,6,6.0,6.0,toyota,aygo
Nissan X-Trail N CONNECTA 1.7 dci 150CV TETTO 7 PO,19990,202101.0,79000,1,0,6,3.0,6.0,nissan,x-trail
Citroen C5 Aircross 1.5 HDI 131CV AUT ALL GRIP *PR,18490,202011.0,49000,1,1,6,1.0,6.0,citroen,c5 aircross
Smart ForTwo EQ *PREZZO VERO* RICARICA RAPIDA PASS,11950,202109.0,24900,0,1,7,6.0,6.0,smart,fortwo
Ford Kuga tdci 120 CV AUT *PREZZO VERO* NAVI UNIPR,14990,201911.0,59000,1,1,6,3.0,6.0,ford,kuga
OPEL Mokka 1ª serie - 2016,7700,201611.0,230000,1,0,6,3.0,6.0,opel,mokka
Jeep Compass AUTOMATICA *PREZZO VERO* 150cv PELLE,16990,202010.0,49000,2,1,6,3.0,6.0,jeep,compass
Renault Megane SW 140cv AUTOMATICA UNIPRO' *PREZZO,14490,202112.0,59000,2,1,6,5.0,6.0,renault,megane
Renault Megane 1.3 tce 140cv *PREZZO VERO* azienda,15450,202112.0,54900,2,0,6,2.0,6.0,renault,megane
Peugeot 308 1.6 8V HDi 93CV SW Business,3000,201111.0,200000,1,0,5,5.0,6.0,peugeot,308
Nissan Juke 1.6 HEV N-Connecta,23500,202210.0,28324,3,1,6,3.0,6.0,nissan,juke
PEUGEOT 5008 ALLURE*7 POSTI*1.5-130CV*EAT8* PELLE,20990,202010.0,64900,1,1,6,3.0,6.0,peugeot,5008
OPEL CORSA 1.3 CDTI 5 porte NEOP.,6900,201510.0,72000,1,0,6,2.0,6.0,opel,corsa
Hyundai Kona 1.0 T-GDI Style,12800,201909.0,82327,2,0,6,3.0,6.0,hyundai,kona
Jeep Renegade 2.0 Mjt 4WDLimited*CERCHIO18,12900,201601.0,132000,1,0,6,3.0,6.0,jeep,renegade
Nissan Leaf Acenta 30KWh,8500,201612.0,9327,0,1,7,2.0,6.0,nissan,leaf
Opel Astra 1.5 Elegance 122 CV AUT *PREZZO VERO* N,12990,202108.0,74900,1,1,6,2.0,6.0,opel,astra
FIAT Panda 1.0 FireFly S&S Hybrid City Life,12600,202306.0,13900,2,0,6,2.0,6.0,fiat,panda
Fiat Tipo 1.3 Mjt S&S 5 porte Lounge,9900,201902.0,99000,1,0,6,2.0,6.0,fiat,tipo
Audi A1 SPB 1.2 TFSI S line edition *NAVIGATOR*CER,12500,201501.0,110000,2,0,5,2.0,6.0,audi,a1
Renault Modus 1.5 dCi 85CV **KM96000**,1999,200904.0,96000,1,0,4,1.0,6.0,renault,modus
Bmw X1 25e X-DRIVE HYBRID PLUG-IN **LED-NAV-PDC**U,23990,202108.0,40000,3,1,6,3.0,6.0,bmw,x1
Fiat Panda 1.0Hybrid City Life UNIPRO! UFFICIALE I,11999,202206.0,37300,3,0,6,2.0,6.0,fiat,panda
LANCIA Ypsilon Hybrid Km Certificati - 2022,9900,202202.0,30000,3,0,6,0.0,6.0,lancia,ypsilon
Jeep Renegade 1.6 Mjt 120 CV Limited,10900,201706.0,195000,1,0,6,5.0,6.0,jeep,renegade
Peugeot 2008 1.2 puretech Allure s&s 130cv eat8,20990,202403.0,25228,2,1,6,3.0,6.0,peugeot,2008
Fiat 500L 1.4 FULL Cross GARANZIA,11500,202107.0,120000,2,0,6,1.0,6.0,fiat,500l
DACIA Bigster Hybrid 155 CV Journey,30800,202504.0,3800,3,2,6,3.0,6.0,dacia,bigster
Audi Q2 1.6 TDI S tronic Identity Black CRONOLOGIA,20900,202001.0,149000,1,1,6,3.0,6.0,audi,q2
Toyota Yaris HYBRID BICOLOR **TAGLIANDI CERTIFICAT,11000,201805.0,124500,3,1,6,2.0,6.0,toyota,yaris
Volkswagen Polo 60cv *PERFETTA PER NEOPATENTATI,7990,201710.0,124000,2,0,6,2.0,6.0,volkswagen,polo
RENAULT Captur Full Hybrid E-Tech 145 CV Techno,17800,202301.0,83888,3,1,6,3.0,6.0,renault,captur
Nissan Juke 1.0 DIG-T DCT N-Connecta,17000,202112.0,50874,2,2,6,3.0,6.0,nissan,juke
Toyota Corolla Touring Sports 1.8 Hybrid Business,17990,202101.0,125000,3,1,6,5.0,6.0,toyota,corolla
Ford S-Max 2.0 TDCi 150CV S&S Powershift 7p.ti Tit,14900,201705.0,140000,1,1,6,1.0,6.0,ford,s-max
Opel Astra G GPL,1800,200005.0,115000,4,0,4,2.0,6.0,opel,astra
FORD EcoSport 1.0EcoBoost 125CV S&S ST-LINE*24M.,13300,202207.0,67000,2,0,6,3.0,6.0,ford,ecosport
Smart Fortwo Elettrica,9400,201911.0,69000,0,1,7,0.0,6.0,smart,fortwo
FIAT 500 Hybrid Km Certificati - 2021,9900,202109.0,20000,3,0,6,0.0,6.0,fiat,500
MITSUBISHI Space Star 1.2 Invite GPL NUOVO,13100,202405.0,14800,4,0,6,2.0,6.0,mitsubishi,space star
Smart ForTwo 70 1.0 twinamic cabrio Passion,10800,201610.0,149900,2,1,6,4.0,6.0,smart,fortwo
"FIAT 500 CERCHI ""16 + CLIMA AUTOMATICO + GPL",12990,202304.0,29900,4,0,6,0.0,6.0,fiat,500
Citroen C3 Picasso C3 Picasso PureTech 110 Exclusi,7800,201601.0,110000,2,0,6,1.0,6.0,citroen,c3 picasso
Fiat 500 1.0 Hybrid Dolcevita (SCONTO ECO),11850,202208.0,51000,3,0,6,2.0,6.0,fiat,500
Fiat 500 L 500L 1.3 mjt Lounge 95cv,10900,201606.0,130000,1,0,6,2.0,6.0,fiat,500
BMW X3 xdrive20d mhev 48V Advantage auto,24900,202103.0,110000,3,1,6,3.0,6.0,bmw,x3
FIAT 500L 1.3 MJT NEOPATENTATI OK FASCIA VERDE ZTL,6300,201406.0,190000,1,0,5,1.0,6.0,fiat,500l
Citroen C3 PureTech 68 Feel,8500,201810.0,140000,2,0,6,2.0,6.0,citroen,c3
Fiat 500 1.0 Hybrid Dolcevita,14900,202412.0,10000,3,0,6,2.0,6.0,fiat,500
